16500000000,-52.8725645892
16505002501.2506,-52.5893035371
16510005002.5013,-52.397270762
16515007503.7519,-52.1321343171
16520010005.0025,-51.9594646685
16525012506.2531,-51.9483851428
16530015007.5038,-52.0039664392
16535017508.7544,-52.2541211072
16540020010.005,-52.6606002708
16545022511.2556,-53.0166766947
16550025012.5063,-53.4172030603
16555027513.7569,-53.7701650492
16560030015.0075,-54.0756360066
16565032516.2581,-54.292073908
16570035017.5088,-54.3924626236
16575037518.7594,-54.4818871163
16580040020.01,-54.3848036618
16585042521.2606,-54.23004851
16590045022.5113,-54.0250907888
16595047523.7619,-53.792803624
16600050025.0125,-53.4724024098
16605052526.2631,-53.2623623387
16610055027.5138,-53.1143378744
16615057528.7644,-53.1288012278
16620060030.015,-53.2171811611
16625062531.2656,-53.3180678877
16630065032.5163,-53.6023314275
16635067533.7669,-53.8206396749
16640070035.0175,-54.0844716942
16645072536.2681,-54.3705405093
16650075037.5188,-54.4928782279
16655077538.7694,-54.6272419722
16660080040.02,-54.6112862027
16665082541.2706,-54.496628175
16670085042.5213,-54.4585866154
16675087543.7719,-54.3058483032
16680090045.0225,-54.1006462091
16685092546.2731,-53.8234999459
16690095047.5238,-53.5558525617
16695097548.7744,-53.2645211907
16700100050.025,-53.0628890154
16705102551.2756,-52.9918186568
16710105052.5263,-53.0324754288
16715107553.7769,-53.1418144229
16720110055.0275,-53.4167028333
16725112556.2781,-53.7573103082
16730115057.5288,-54.0151583356
16735117558.7794,-54.3919021905
16740120060.03,-54.6106321016
16745122561.2806,-54.8026649916
16750125062.5313,-54.8884674653
16755127563.7819,-54.9128321277
16760130065.0325,-54.6822387662
16765132566.2831,-54.456492389
16770135067.5338,-54.235803768
16775137568.7844,-53.8315212153
16780140070.035,-53.4134480903
16785142571.2856,-53.1761925514
16790145072.5363,-52.8389218558
16795147573.7869,-52.7673497938
16800150075.0375,-52.8111138183
16805152576.2881,-53.0660054059
16810155077.5388,-53.3491255945
16815157578.7894,-53.630253068
16820160080.04,-54.0198599422
16825162581.2906,-54.2145934045
16830165082.5413,-54.3637404369
16835167583.7919,-54.4574042959
16840170085.0425,-54.418834764
16845172586.2931,-54.4211250127
16850175087.5438,-54.2016940014
16855177588.7944,-54.0041058246
16860180090.045,-53.7142084108
16865182591.2956,-53.4431157177
16870185092.5463,-53.1895126401
16875187593.7969,-52.8432286152
16880190095.0475,-52.6881816099
16885192596.2981,-52.55360005
16890195097.5488,-52.5823086481
16895197598.7994,-52.6834814133
16900200100.05,-52.8759246198
16905202601.3007,-53.1017669365
16910205102.5513,-53.3030785806
16915207603.8019,-53.5451269264
16920210105.0525,-53.7547755605
16925212606.3032,-53.821790843
16930215107.5538,-53.9114206028
16935217608.8044,-53.9320236912
16940220110.055,-53.8761833445
16945222611.3057,-53.7275255456
16950225112.5563,-53.6361337503
16955227613.8069,-53.4309261371
16960230115.0575,-53.2486541404
16965232616.3082,-53.1234586832
16970235117.5588,-52.9882801015
16975237618.8094,-52.8330756539
16980240120.06,-52.9202417441
16985242621.3107,-53.0027782873
16990245122.5613,-53.2476355332
16995247623.8119,-53.5363736185
17000250125.0625,-53.8212516135
17005252626.3132,-54.008437001
17010255127.5638,-54.2596355915
17015257628.8144,-54.3835378523
17020260130.065,-54.4307941256
17025262631.3157,-54.4561267133
17030265132.5663,-54.4612949394
17035267633.8169,-54.2991980976
17040270135.0675,-54.2138098767
17045272636.3182,-53.9904149776
17050275137.5688,-53.7299587652
17055277638.8194,-53.5498983986
17060280140.07,-53.3483958294
17065282641.3207,-53.2616375782
17070285142.5713,-53.2110001727
17075287643.8219,-53.2395769626
17080290145.0725,-53.510793315
17085292646.3232,-53.6677555059
17090295147.5738,-53.9673122804
17095297648.8244,-54.1559754641
17100300150.075,-53.9004737319
17105302651.3257,-54.0761853021
17110305152.5763,-54.0528694673
17115307653.8269,-54.0858543421
17120310155.0775,-54.0399352468
17125312656.3282,-53.9160511512
17130315157.5788,-53.8486801895
17135317658.8294,-53.6573163055
17140320160.08,-53.4810474151
17145322661.3307,-53.3644874219
17150325162.5813,-53.2267005943
17155327663.8319,-53.1986579307
17160330165.0825,-53.1696001181
17165332666.3332,-53.303077705
17170335167.5838,-53.5192535132
17175337668.8344,-53.8140680984
17180340170.085,-54.0918763462
17185342671.3357,-54.4523334478
17190345172.5863,-54.7386622246
17195347673.8369,-54.9640650141
17200350175.0875,-55.138979284
17205352676.3382,-55.2816560997
17210355177.5888,-55.257840875
17215357678.8394,-55.2574356938
17220360180.09,-55.0755162484
17225362681.3407,-55.0392831913
17230365182.5913,-54.9645204453
17235367683.8419,-54.7356561264
17240370185.0925,-54.692218607
17245372686.3432,-54.6967902179
17250375187.5938,-54.8083427878
17255377688.8444,-54.9423697651
17260380190.095,-55.2036278217
17265382691.3457,-55.3537214838
17270385192.5963,-55.7402117641
17275387693.8469,-55.9764559592
17280390195.0975,-56.2709225059
17285392696.3482,-56.4611390382
17290395197.5988,-56.588770303
17295397698.8494,-56.6291303353
17300400200.1001,-56.7078707017
17305402701.3507,-56.6420167406
17310405202.6013,-56.4905410479
17315407703.8519,-56.3730794662
17320410205.1026,-56.3025312776
17325412706.3532,-56.1560510275
17330415207.6038,-56.157469525
17335417708.8544,-56.0237100356
17340420210.1051,-56.0372175719
17345422711.3557,-56.0956752255
17350425212.6063,-56.1037646492
17355427713.8569,-56.2640644607
17360430215.1076,-56.3471110124
17365432716.3582,-56.5064074333
17370435217.6088,-56.5920925088
17375437718.8594,-56.6919433225
17380440220.1101,-56.7465088537
17385442721.3607,-56.7859056755
17390445222.6113,-56.7456128255
17395447723.8619,-56.6817777521
17400450225.1126,-56.5634730421
17405452726.3632,-56.4684017325
17410455227.6138,-56.3193882342
17415457728.8644,-56.1326897571
17420460230.1151,-56.1244896567
17425462731.3657,-56.0143145889
17430465232.6163,-56.0346253194
17435467733.8669,-56.0960878831
17440470235.1176,-56.0852025979
17445472736.3682,-56.1325513015
17450475237.6188,-56.2793632386
17455477738.8694,-56.3526664028
17460480240.1201,-56.4504565254
17465482741.3707,-56.4925510556
17470485242.6213,-56.4471114375
17475487743.8719,-56.4423573668
17480490245.1226,-56.3384040525
17485492746.3732,-56.2150712319
17490495247.6238,-56.0737403282
17495497748.8744,-55.9934292972
17500500250.1251,-55.8514021608
