16500000000,-52.954657877
16505002501.2506,-52.687269716
16510005002.5013,-52.4820058182
16515007503.7519,-52.2088720021
16520010005.0025,-52.0688901531
16525012506.2531,-51.9674898817
16530015007.5038,-52.0764436765
16535017508.7544,-52.2945276875
16540020010.005,-52.7043056878
16545022511.2556,-53.0441725991
16550025012.5063,-53.4161040987
16555027513.7569,-53.8177048236
16560030015.0075,-54.1088861794
16565032516.2581,-54.3436464388
16570035017.5088,-54.4602558133
16575037518.7594,-54.5159149349
16580040020.01,-54.4710320032
16585042521.2606,-54.3057446876
16590045022.5113,-54.0835182683
16595047523.7619,-53.8489683551
16600050025.0125,-53.5813947874
16605052526.2631,-53.3528565508
16610055027.5138,-53.2159156312
16615057528.7644,-53.2261524751
16620060030.015,-53.3139175385
16625062531.2656,-53.432961997
16630065032.5163,-53.5768916258
16635067533.7669,-53.9088817661
16640070035.0175,-54.2291164869
16645072536.2681,-54.3534724667
16650075037.5188,-54.5410428485
16655077538.7694,-54.6247160795
16660080040.02,-54.6721955429
16665082541.2706,-54.6279798438
16670085042.5213,-54.4764267026
16675087543.7719,-54.3407703229
16680090045.0225,-54.2007089554
16685092546.2731,-53.8533167137
16690095047.5238,-53.5735607379
16695097548.7744,-53.4092536728
16700100050.025,-53.1598720505
16705102551.2756,-53.1013212992
16710105052.5263,-53.0691452436
16715107553.7769,-53.2637853546
16720110055.0275,-53.5356368553
16725112556.2781,-53.8219249264
16730115057.5288,-54.1858117277
16735117558.7794,-54.4706105479
16740120060.03,-54.6914154969
16745122561.2806,-54.8259165343
16750125062.5313,-54.9559383048
16755127563.7819,-54.8963745202
16760130065.0325,-54.7667698416
16765132566.2831,-54.4624030275
16770135067.5338,-54.1628313682
16775137568.7844,-53.8299939345
16780140070.035,-53.4850328045
16785142571.2856,-53.1845529245
16790145072.5363,-52.894238949
16795147573.7869,-52.8085234235
16800150075.0375,-52.9171143556
16805152576.2881,-53.1082165088
16810155077.5388,-53.3401949404
16815157578.7894,-53.7172956043
16820160080.04,-53.9388636618
16825162581.2906,-54.1965596432
16830165082.5413,-54.3961995283
16835167583.7919,-54.4778807072
16840170085.0425,-54.4663900261
16845172586.2931,-54.4854615204
16850175087.5438,-54.2348973324
16855177588.7944,-54.0587330671
16860180090.045,-53.7380465207
16865182591.2956,-53.419282907
16870185092.5463,-53.1340865203
16875187593.7969,-52.9582616502
16880190095.0475,-52.6227970288
16885192596.2981,-52.5802997664
16890195097.5488,-52.6656222765
16895197598.7994,-52.7647003259
16900200100.05,-52.9284886781
16905202601.3007,-53.146175152
16910205102.5513,-53.4179095546
16915207603.8019,-53.588981144
16920210105.0525,-53.7435446833
16925212606.3032,-53.8800501443
16930215107.5538,-53.9324462388
16935217608.8044,-53.9660678122
16940220110.055,-53.9199586096
16945222611.3057,-53.737106681
16950225112.5563,-53.6698249075
16955227613.8069,-53.430548766
16960230115.0575,-53.253068134
16965232616.3082,-53.1565977717
16970235117.5588,-53.0073121242
16975237618.8094,-52.8559461348
16980240120.06,-52.8892204874
16985242621.3107,-53.0256895108
16990245122.5613,-53.2186531517
16995247623.8119,-53.5015133305
17000250125.0625,-53.8134596127
17005252626.3132,-54.0356400373
17010255127.5638,-54.2039331843
17015257628.8144,-54.4041806338
17020260130.065,-54.4782281135
17025262631.3157,-54.4714534483
17030265132.5663,-54.454676745
17035267633.8169,-54.3613803836
17040270135.0675,-54.1262563705
17045272636.3182,-53.9437977811
17050275137.5688,-53.7239312679
17055277638.8194,-53.5326853811
17060280140.07,-53.3350815138
17065282641.3207,-53.1821128875
17070285142.5713,-53.1706655865
17075287643.8219,-53.2441788598
17080290145.0725,-53.464647794
17085292646.3232,-53.7114858495
17090295147.5738,-53.9160249221
17095297648.8244,-54.1069954163
17100300150.075,-53.883902578
17105302651.3257,-54.0128487655
17110305152.5763,-54.0810205547
17115307653.8269,-54.0458068862
17120310155.0775,-54.0484560367
17125312656.3282,-53.9557925868
17130315157.5788,-53.8579017918
17135317658.8294,-53.6368049869
17140320160.08,-53.4831972752
17145322661.3307,-53.2680140599
17150325162.5813,-53.1873235799
17155327663.8319,-53.1248257885
17160330165.0825,-53.178602414
17165332666.3332,-53.2481775221
17170335167.5838,-53.5526261917
17175337668.8344,-53.7387011034
17180340170.085,-54.0532188033
17185342671.3357,-54.4211237344
17190345172.5863,-54.7173226337
17195347673.8369,-54.9166531519
17200350175.0875,-55.1143041024
17205352676.3382,-55.2034393613
17210355177.5888,-55.2456990574
17215357678.8394,-55.1821552207
17220360180.09,-55.1050232878
17225362681.3407,-54.986338501
17230365182.5913,-54.8689174495
17235367683.8419,-54.7139860425
17240370185.0925,-54.6091676933
17245372686.3432,-54.5943414001
17250375187.5938,-54.7565931011
17255377688.8444,-54.8915546556
17260380190.095,-55.0750663008
17265382691.3457,-55.3753659302
17270385192.5963,-55.7085475074
17275387693.8469,-55.9972226973
17280390195.0975,-56.2367815847
17285392696.3482,-56.4020995158
17290395197.5988,-56.5049071124
17295397698.8494,-56.5657013145
17300400200.1001,-56.6335922573
17305402701.3507,-56.5406723477
17310405202.6013,-56.4142056507
17315407703.8519,-56.3713919466
17320410205.1026,-56.2174472184
17325412706.3532,-56.1541987311
17330415207.6038,-56.1116483701
17335417708.8544,-56.0213561855
17340420210.1051,-55.9877157009
17345422711.3557,-56.0304185743
17350425212.6063,-56.1681216708
17355427713.8569,-56.2119815927
17360430215.1076,-56.3834460477
17365432716.3582,-56.5216536453
17370435217.6088,-56.5982686348
17375437718.8594,-56.6774175717
17380440220.1101,-56.7039816328
17385442721.3607,-56.7691223613
17390445222.6113,-56.6918819603
17395447723.8619,-56.5877461086
17400450225.1126,-56.5247119687
17405452726.3632,-56.3533566138
17410455227.6138,-56.2801438502
17415457728.8644,-56.1621077763
17420460230.1151,-56.0485464721
17425462731.3657,-55.9889600651
17430465232.6163,-55.9422365164
17435467733.8669,-55.9766157003
17440470235.1176,-55.9945721837
17445472736.3682,-56.1562269489
17450475237.6188,-56.2165660282
17455477738.8694,-56.3236728157
17460480240.1201,-56.431721003
17465482741.3707,-56.4385061211
17470485242.6213,-56.4191380764
17475487743.8719,-56.3551501898
17480490245.1226,-56.2270602609
17485492746.3732,-56.1942147139
17490495247.6238,-56.0521488625
17495497748.8744,-55.9161711648
17500500250.1251,-55.7850651579
17505502751.3757,-55.6467599496
17510505252.6263,-55.486213699
17515507753.8769,-55.3778863013
17520510255.1276,-55.2721257356
17525512756.3782,-55.2992575361
17530515257.6288,-55.27666298
17535517758.8794,-55.3305219471
17540520260.1301,-55.301531733
17545522761.3807,-55.3479756701
17550525262.6313,-55.343161229
17555527763.8819,-55.335315444
17560530265.1326,-55.3063501542
17565532766.3832,-55.2240956099
17570535267.6338,-55.1605607148
17575537768.8844,-55.0558489852
17580540270.1351,-54.9783806426
17585542771.3857,-54.9526385348
17590545272.6363,-54.8305833557
17595547773.8869,-54.7276272334
17600550275.1376,-54.7133189087
17605552776.3882,-54.6461646256
