Trace
Swept SA
A.17.55,N9010A
17430465232.6163,-55.5528382080073
17435467733.8669,-55.5885875026439
17440470235.1176,-55.7298757034748
17445472736.3682,-55.7348522712118
17450475237.6188,-55.8759414720701
17455477738.8694,-56.0094073067601
17460480240.1201,-56.0538343563776
17465482741.3707,-56.0687912461496
17470485242.6213,-56.052136134948
17475487743.8719,-55.9422928872784
17480490245.1226,-55.8554781648014
17485492746.3732,-55.7856774342637
17490495247.6238,-55.670458585044
17495497748.8744,-55.5074926801098
17500500250.1251,-55.3327078947703
17505502751.3757,-55.2054990499582
17510505252.6263,-55.0630373532878
17515507753.8769,-54.9676038583122
17520510255.1276,-54.9432804737889
17525512756.3782,-54.9290816901315
17530515257.6288,-54.9939357958613
17535517758.8794,-55.0024990710329
17540520260.1301,-55.0084056845594
17545522761.3807,-55.0612484234403
17550525262.6313,-55.0852293001585
17555527763.8819,-55.0560341340543
17560530265.1326,-54.9633910116627
17565532766.3832,-54.9153402981376
17570535267.6338,-54.788320385939
17575537768.8844,-54.7112303899587
17580540270.1351,-54.6318364878291
17585542771.3857,-54.5015949866315
17590545272.6363,-54.4027510828055
17595547773.8869,-54.3129901851287
17600550275.1376,-54.2314672135217
17605552776.3882,-54.2574750445385
17610555277.6388,-54.1401818425549
17615557778.8894,-54.2066596041697
17620560280.1401,-54.2077340090264
17625562781.3907,-54.2435523717602
17630565282.6413,-54.3861409699027
17635567783.8919,-54.4816187031918
17640570285.1426,-54.5175459121699
17645572786.3932,-54.677765100913
17650575287.6438,-54.7329603053448
17655577788.8944,-54.8290445048192
17660580290.1451,-54.8523249402794
17665582791.3957,-54.9467311169613
17670585292.6463,-55.0680526034118
17675587793.897,-55.0610767224364
17680590295.1476,-55.1056486829504
17685592796.3982,-55.0976070775902
17690595297.6488,-55.0659187845723
17695597798.8994,-55.0074000951345
17700600300.1501,-55.0768030033103
17705602801.4007,-55.0438145878958
17710605302.6513,-55.2178282915068
17715607803.902,-55.1248082980584
17720610305.1526,-55.2969066780777
17725612806.4032,-55.3693771191648
17730615307.6538,-55.4879617060012
17735617808.9045,-55.5870739872359
17740620310.1551,-55.6619972556253
17745622811.4057,-55.7943396992914
17750625312.6563,-55.8855803141802
17755627813.907,-55.9253046001005
17760630315.1576,-56.0215168740732
17765632816.4082,-56.0783574471011
17770635317.6588,-56.206329408734
17775637818.9095,-56.2493187197967
17780640320.1601,-56.2812360701912
17785642821.4107,-56.3099384657466
17790645322.6613,-56.4024498980571
17795647823.912,-56.3856102861716
17800650325.1626,-56.3959688078969
17805652826.4132,-56.3894743994095
17810655327.6638,-56.4736886513176
17815657828.9145,-56.5759192537733
17820660330.1651,-56.7190303655533
17825662831.4157,-56.8381015834547
17830665332.6663,-57.0613378213467
17835667833.917,-57.2863289151738
17840670335.1676,-57.4537104707335
17845672836.4182,-57.6994942745945
17850675337.6688,-57.899656242359
17855677838.9195,-57.9916563447266
17860680340.1701,-58.1197238644139
17865682841.4207,-58.2067477305656
17870685342.6713,-58.295039746204
17875687843.922,-58.2943138726374
17880690345.1726,-58.316589080513
17885692846.4232,-58.1990380729452
17890695347.6738,-58.2352518604138
17895697848.9245,-58.2051729750313
17900700350.1751,-58.2348979286068
17905702851.4257,-58.2741954830665
17910705352.6763,-58.4316228020309
17915707853.927,-58.4433416854564
17920710355.1776,-58.6372976441073
17925712856.4282,-58.7196262093748
17930715357.6788,-58.8544953461795
17935717858.9295,-58.9027797783007
17940720360.1801,-59.069809510135
17945722861.4307,-59.1460202922777
17950725362.6813,-59.2514104039831
17955727863.932,-59.3062770423445
17960730365.1826,-59.344234327727
17965732866.4332,-59.3401625371023
17970735367.6838,-59.4045982931712
17975737868.9345,-59.5052647019951
17980740370.1851,-59.4491347227244
17985742871.4357,-59.4889288222842
17990745372.6863,-59.4925804024185
17995747873.937,-59.5545713806881
18000750375.1876,-59.4380291672814
18005752876.4382,-59.5158940877878
18010755377.6888,-59.4696819130306
18015757878.9395,-59.4994907949768
18020760380.1901,-59.567616116071
18025762881.4407,-59.6005954455836
18030765382.6913,-59.6040727081047
18035767883.942,-59.5696194974874
18040770385.1926,-59.5591958198846
18045772886.4432,-59.5905843765102
18050775387.6938,-59.5329475911038
18055777888.9445,-59.4915879846948
18060780390.1951,-59.499703340877
18065782891.4457,-59.3422931142532
18070785392.6964,-59.2497277761991
18075787893.947,-59.0336407432437
18080790395.1976,-58.8944372404143
18085792896.4482,-58.7522575500882
18090795397.6988,-58.5578127601339
18095797898.9495,-58.4872471480421
18100800400.2001,-58.3222961599027
18105802901.4507,-58.1990548632214
18110805402.7014,-58.1170294965242
18115807903.952,-57.9849442433026
18120810405.2026,-57.838619147165
18125812906.4532,-57.8444884926167
18130815407.7039,-57.7124241186564
18135817908.9545,-57.6528620172295
18140820410.2051,-57.474222631842
18145822911.4557,-57.3369430637315
18150825412.7064,-57.1502637670495
18155827913.957,-56.9803211637668
18160830415.2076,-56.8007841613327
18165832916.4582,-56.6709471508222
18170835417.7089,-56.4957632364487
18175837918.9595,-56.1784344149241
18180840420.2101,-56.0474237347164
18185842921.4607,-55.9266673973084
18190845422.7114,-55.945854250814
18195847923.962,-55.7873850228029
18200850425.2126,-55.7921704183554
18205852926.4632,-55.8349034564592
18210855427.7139,-55.857929795829
18215857928.9645,-55.8372959842088
18220860430.2151,-55.8357413988678
18225862931.4657,-55.8569540338931
18230865432.7164,-55.924082936524
18235867933.967,-55.9380641537521
18240870435.2176,-55.8973369533708
18245872936.4682,-55.9422195583219
18250875437.7189,-55.780430843008
18255877938.9695,-55.7592443134034
18260880440.2201,-55.6982844612109
18265882941.4707,-55.6605312583767
18270885442.7214,-55.5603621416589
18275887943.972,-55.5891817788137
18280890445.2226,-55.6067908207205
18285892946.4732,-55.6797621854729
18290895447.7239,-55.7558171720417
18295897948.9745,-55.9939449297335
18300900450.2251,-56.1502735371944
18305902951.4757,-56.301276219566
18310905452.7264,-56.4590431007451
18315907953.977,-56.6723870187721
18320910455.2276,-56.7463018410716
18325912956.4782,-56.7954081039863
18330915457.7289,-56.9007276868161
18335917958.9795,-56.8964406952838
18340920460.2301,-56.9316984600537
18345922961.4807,-56.9805799004765
18350925462.7314,-57.0271159167933
18355927963.982,-57.0571122562724
18360930465.2326,-57.1727203557449
18365932966.4832,-57.2502862190483
18370935467.7339,-57.4848039048225
18375937968.9845,-57.6272196556429
18380940470.2351,-57.8022907621626
18385942971.4857,-58.0258052749665
18390945472.7364,-58.249149921079
18395947973.987,-58.3968202477455
18400950475.2376,-58.5184064159067
18405952976.4882,-58.6087740428957
18410955477.7389,-58.6523159639397
18415957978.9895,-58.7877853874601
18420960480.2401,-58.7783019996285
18425962981.4907,-58.8368484239694
18430965482.7414,-58.882228640579
18435967983.992,-58.9049004045114
18440970485.2426,-58.9049690867366
18445972986.4932,-58.9497275150098
18450975487.7439,-58.9684937280459
18455977988.9945,-58.9750855129038
18460980490.2451,-59.1070090657924
18465982991.4957,-59.1494286783065
18470985492.7464,-59.2035027650524
18475987993.997,-59.2231379238535
18480990495.2476,-59.2958765826848
18485992996.4982,-59.3360238051831
18490995497.7489,-59.5367678221925
18495997998.9995,-59.6121948905227
18501000500.2501,-59.7758033685961
18506003001.5008,-59.7879208294287
18511005502.7514,-59.9272411881933
18516008004.002,-59.9606096900669
18521010505.2526,-59.9820237604025
18526013006.5033,-60.0025975992891
18531015507.7539,-60.0195201059825
18536018009.0045,-60.0346004554104
18541020510.2551,-60.0701296431898
18546023011.5058,-59.995865417572
18551025512.7564,-59.9727627754703
18556028014.007,-60.0426233669692
18561030515.2576,-60.0153203530628
18566033016.5083,-60.0792490128519
18571035517.7589,-60.1533412282364
18576038019.0095,-60.2028380585806
18581040520.2601,-60.2121713144257
18586043021.5108,-60.2832787387187
18591045522.7614,-60.2837461944627
18596048024.012,-60.3491785057625
18601050525.2626,-60.425114496289
18606053026.5133,-60.2620612226432
18611055527.7639,-60.4042396814491
18616058029.0145,-60.344329120079
18621060530.2651,-60.3366758191885
18626063031.5158,-60.1993170937212
18631065532.7664,-60.2317755598551
18636068034.017,-60.1673078300353
18641070535.2676,-60.0674204935529
18646073036.5183,-60.1004362661189
18651075537.7689,-59.9393305738477
18656078039.0195,-59.93351282274
18661080540.2701,-59.9326616726394
18666083041.5208,-59.9179073023751
18671085542.7714,-59.8263703972676
18676088044.022,-59.8175783520585
18681090545.2726,-59.8196729378765
18686093046.5233,-59.8910032250714
18691095547.7739,-59.7706609585362
18696098049.0245,-59.7141657209971
18701100550.2751,-59.6855520291398
18706103051.5258,-59.5936417041585
18711105552.7764,-59.4301860155694
18716108054.027,-59.3526158111682
18721110555.2776,-59.1857268225975
18726113056.5283,-59.0606243447976
18731115557.7789,-58.9691405877501
18736118059.0295,-58.9427037388821
18741120560.2801,-58.8592785688097
18746123061.5308,-58.7964576695851
18751125562.7814,-58.8047879001167
18756128064.032,-58.8102459133157
18761130565.2826,-58.8823455584816
18766133066.5333,-58.8287065061594
18771135567.7839,-58.8166979631314
18776138069.0345,-58.7948577047283
18781140570.2851,-58.745153777264
18786143071.5358,-58.7379253172706
18791145572.7864,-58.5945019073154
18796148074.037,-58.5660275459539
18801150575.2876,-58.4752736542211
18806153076.5383,-58.4054934742962
18811155577.7889,-58.3646534724717
18816158079.0395,-58.2627548478684
18821160580.2901,-58.2502027280107
18826163081.5408,-58.2225865647856
18831165582.7914,-58.2068175942214
18836168084.042,-58.1763022719054
18841170585.2926,-58.1685582584079
18846173086.5433,-58.0912620185628
18851175587.7939,-58.1005141397414
18856178089.0445,-58.1228030346856
18861180590.2951,-58.1019696258531
18866183091.5458,-58.1044855303521
18871185592.7964,-58.0801346178604
18876188094.047,-58.1125911710262
18881190595.2976,-58.1787851317089
18886193096.5483,-58.2261670480049
18891195597.7989,-58.2442865894044
18896198099.0495,-58.1934813716403
18901200600.3001,-58.2563909987821
18906203101.5508,-58.2165418627636
18911205602.8014,-58.1924842872739
18916208104.052,-58.2366360636832
18921210605.3027,-58.1744738387674
18926213106.5533,-58.3024985457838
18931215607.8039,-58.2413058726802
18936218109.0545,-58.3953385864105
18941220610.3052,-58.5507236729724
18946223111.5558,-58.6507711937355
18951225612.8064,-58.7885990615399
18956228114.057,-58.8161391636147
18961230615.3077,-58.9424856869612
18966233116.5583,-58.9965587550314
18971235617.8089,-59.065949209773
18976238119.0595,-59.063468107291
18981240620.3102,-59.107270653078
18986243121.5608,-59.1209925624962
18991245622.8114,-59.0635792633641
18996248124.062,-59.0994791220662
19001250625.3127,-59.2054820253858
19006253126.5633,-59.1464297724767
19011255627.8139,-59.2115077952148
19016258129.0645,-59.2558195527789
19021260630.3152,-59.29704807249
19026263131.5658,-59.410543433022
19031265632.8164,-59.494620898536
19036268134.067,-59.6275531775928
19041270635.3177,-59.6742355099109
19046273136.5683,-59.7694942082047
19051275637.8189,-59.8138491286506
19056278139.0695,-59.771524266642
19061280640.3202,-59.8873193946597
19066283141.5708,-59.9801570842999
19071285642.8214,-60.0006455418508
19076288144.072,-60.0286158494508
19081290645.3227,-60.1117910945489
19086293146.5733,-60.172319806302
19091295647.8239,-60.145888365784
19096298149.0745,-60.2211129880687
19101300650.3252,-60.1368936192127
19106303151.5758,-60.1930024235624
19111305652.8264,-60.1237194554115
19116308154.077,-60.1462348587576
19121310655.3277,-60.1667549856023
19126313156.5783,-60.0889877369098
19131315657.8289,-60.1107972754864
19136318159.0795,-60.2003215405404
19141320660.3302,-60.1186551783129
19146323161.5808,-60.0459183249245
19151325662.8314,-60.0428878454028
19156328164.082,-60.0630445672315
19161330665.3327,-60.0813762163715
19166333166.5833,-60.0482908865445
19171335667.8339,-60.0235801852814
19176338169.0845,-60.0892975456309
19181340670.3352,-60.1434001326102
19186343171.5858,-60.1210438284751
19191345672.8364,-60.2632821733886
19196348174.087,-60.3116346781376
19201350675.3377,-60.4329625251351
19206353176.5883,-60.4245850264955
19211355677.8389,-60.5095720586436
19216358179.0895,-60.5002446760745
19221360680.3402,-60.5870804351667
19226363181.5908,-60.5831233465067
19231365682.8414,-60.4925023455582
19236368184.092,-60.4619176065212
19241370685.3427,-60.4960141449953
19246373186.5933,-60.4530436298799
19251375687.8439,-60.4157639960503
19256378189.0945,-60.4933477802027
19261380690.3452,-60.4988030463823
19266383191.5958,-60.5358466630647
19271385692.8464,-60.5779695166127
19276388194.0971,-60.569746912935
19281390695.3477,-60.6009263122292
19286393196.5983,-60.6319019712088
19291395697.8489,-60.5793742120233
19296398199.0995,-60.4438576999996
19301400700.3502,-60.4436520527954
19306403201.6008,-60.3504648691169
19311405702.8514,-60.2448209260315
19316408204.1021,-60.1153704710224
19321410705.3527,-60.0214337884169
19326413206.6033,-59.9131092348652
19331415707.8539,-59.9491843771199
19336418209.1046,-60.0113617235448
19341420710.3552,-60.0031121902299
19346423211.6058,-60.0397404634707
19351425712.8564,-60.0596332519327
19356428214.1071,-60.1146030088034
19361430715.3577,-60.2253647633389
19366433216.6083,-60.2565181240083
19371435717.8589,-60.2947521138069
19376438219.1096,-60.3773275436879
19381440720.3602,-60.3944240865606
19386443221.6108,-60.3670728426905
19391445722.8614,-60.3539806536633
19396448224.1121,-60.3842487875846
19401450725.3627,-60.4213458796415
19406453226.6133,-60.4066536829861
19411455727.8639,-60.3585902738686
19416458229.1146,-60.4500275363911
19421460730.3652,-60.5115840410309
19426463231.6158,-60.4348485302367
19431465732.8664,-60.5939417683145
19436468234.1171,-60.5902255988469
19441470735.3677,-60.589135863611
19446473236.6183,-60.5743203061794
19451475737.8689,-60.5883056225736
19456478239.1196,-60.5589967811211
19461480740.3702,-60.6112095149451
19466483241.6208,-60.42904771104
19471485742.8714,-60.3874254557475
19476488244.1221,-60.3221723243548
19481490745.3727,-60.2948293946205
19486493246.6233,-60.123939683729
19491495747.8739,-59.9978114141022
19496498249.1246,-59.9224252281018
19501500750.3752,-59.8481193429716
19506503251.6258,-59.7624340647076
19511505752.8764,-59.7297254216892
19516508254.1271,-59.7475772672885
19521510755.3777,-59.6869616578357
19526513256.6283,-59.6330594741476
19531515757.8789,-59.6739320134382
19536518259.1296,-59.6567345017888
19541520760.3802,-59.6334856722586
19546523261.6308,-59.6581327723589
19551525762.8814,-59.6197020782191
19556528264.1321,-59.5390197060074
19561530765.3827,-59.5345579395044
19566533266.6333,-59.5195618593631
19571535767.8839,-59.5095946153351
19576538269.1346,-59.4403336844012
19581540770.3852,-59.3623107303636
19586543271.6358,-59.304728313366
19591545772.8864,-59.1913338348163
19596548274.1371,-59.1276537215781
19601550775.3877,-59.0279376004109
19606553276.6383,-58.9798151622509
19611555777.8889,-58.9520799330636
19616558279.1396,-58.8424736423954
19621560780.3902,-58.7736081066977
19626563281.6408,-58.7510330145127
19631565782.8914,-58.7684990589567
19636568284.1421,-58.8364350006042
19641570785.3927,-58.8967898265023
19646573286.6433,-58.995076401657
19651575787.8939,-59.008127512062
19656578289.1446,-59.0896471631742
19661580790.3952,-59.2144635797174
19666583291.6458,-59.2268740414935
19671585792.8964,-59.2643486470044
19676588294.1471,-59.3108085104697
19681590795.3977,-59.2846083792398
19686593296.6483,-59.1555299058144
19691595797.8989,-59.1128163875863
19696598299.1496,-58.9750763334503
19701600800.4002,-58.9074232383636
19706603301.6508,-58.8929993163512
19711605802.9015,-58.9261392044094
19716608304.1521,-58.9986526138222
19721610805.4027,-59.100229983366
19726613306.6533,-59.2421742522262
19731615807.904,-59.3922461904263
19736618309.1546,-59.5728040196092
19741620810.4052,-59.7010556869224
19746623311.6558,-59.8373552591485
19751625812.9065,-59.966295958767
19756628314.1571,-59.9124067618362
19761630815.4077,-59.8930059028206
19766633316.6583,-59.794870151274
19771635817.909,-59.7253517749455
19776638319.1596,-59.5960937659022
19781640820.4102,-59.5324974950323
19786643321.6608,-59.4464728122613
19791645822.9115,-59.4179095471031
19796648324.1621,-59.4882882781041
19801650825.4127,-59.4965195314726
19806653326.6633,-59.5746995860787
19811655827.914,-59.6785293614838
19816658329.1646,-59.7182293554815
19821660830.4152,-59.916943236118
19826663331.6658,-59.9973515998176
19831665832.9165,-59.98824202121
19836668334.1671,-59.9605285054278
19841670835.4177,-59.9988700426083
19846673336.6683,-59.8712556120153
19851675837.919,-59.864239191542
19856678339.1696,-59.7488755761562
19861680840.4202,-59.6560331612806
19866683341.6708,-59.6994761600846
19871685842.9215,-59.6883564447075
19876688344.1721,-59.7931052545062
19881690845.4227,-59.8137712836118
19886693346.6733,-59.9926984126336
19891695847.924,-60.1640321636611
19896698349.1746,-60.3083954922168
19901700850.4252,-60.5229278409729
19906703351.6758,-60.7951931745153
19911705852.9265,-60.9576433426497
19916708354.1771,-61.0786269855292
19921710855.4277,-61.1229311850936
19926713356.6783,-61.1456318326857
19931715857.929,-61.1830300722726
19936718359.1796,-61.1257363291437
19941720860.4302,-61.0679250556561
19946723361.6808,-61.0414443506029
19951725862.9315,-60.9437563777129
19956728364.1821,-60.8845801368738
19961730865.4327,-60.8055761337377
19966733366.6833,-60.7085452785698
19971735867.934,-60.7324377620427
19976738369.1846,-60.8436798300716
19981740870.4352,-60.9491526278971
19986743371.6858,-61.0819795529983
19991745872.9365,-61.1500183829685
19996748374.1871,-61.3081351415211
20001750875.4377,-61.3913895324004
20006753376.6883,-61.4594426158153
20011755877.939,-61.5468878263181
20016758379.1896,-61.4867456395574
20021760880.4402,-61.4648036290059
20026763381.6908,-61.4759730529633
20031765882.9415,-61.332063781785
20036768384.1921,-61.2502838378906
20041770885.4427,-61.1803864934019
20046773386.6933,-60.9346315417747
20051775887.944,-60.8637399283802
20056778389.1946,-60.7580157840697
20061780890.4452,-60.7460178305829
20066783391.6958,-60.7269564958902
20071785892.9465,-60.7348323637423
20076788394.1971,-60.7094391824046
20081790895.4477,-60.7814778107425
20086793396.6983,-60.8687633398761
20091795897.949,-60.9195049141589
20096798399.1996,-60.9774231262007
20101800900.4502,-60.9841830230302
20106803401.7009,-61.0207473080168
20111805902.9515,-60.9914144857069
20116808404.2021,-60.9525852345378
20121810905.4527,-60.8037161252809
20126813406.7034,-60.6874183566655
20131815907.954,-60.4920171161848
20136818409.2046,-60.3534492862824
20141820910.4552,-60.0570596105596
20146823411.7059,-59.8729584491735
20151825912.9565,-59.6850198640763
20156828414.2071,-59.4741462034572
20161830915.4577,-59.376066333942
20166833416.7084,-59.174639264316
20171835917.959,-59.1664131915288
20176838419.2096,-59.2001991709249
20181840920.4602,-59.1479891992319
20186843421.7109,-59.2106132037777
20191845922.9615,-59.2558410089515
20196848424.2121,-59.3336623494932
20201850925.4627,-59.3269677647509
20206853426.7134,-59.3220657971337
20211855927.964,-59.301130397878
20216858429.2146,-59.2019171425103
20221860930.4652,-59.0947318464377
20226863431.7159,-58.9973560914476
20231865932.9665,-58.942063951407
20236868434.2171,-58.7455642783858
20241870935.4677,-58.7327986985858
20246873436.7184,-58.691990822715
20251875937.969,-58.7344254288336
20256878439.2196,-58.7381159408073
20261880940.4702,-58.9543535127058
20266883441.7209,-59.0638258000852
20271885942.9715,-59.2389211141931
20276888444.2221,-59.2979479502634
20281890945.4727,-59.2553765197337
20286893446.7234,-59.1727492336442
20291895947.974,-59.0021730903269
20296898449.2246,-58.8825271601378
20301900950.4752,-58.6237830890711
20306903451.7259,-58.5018333415806
20311905952.9765,-58.1782889818239
20316908454.2271,-58.0178804456465
20321910955.4777,-57.7838712215142
20326913456.7284,-57.6639159224838
20331915957.979,-57.5009811749756
20336918459.2296,-57.4638007564675
20341920960.4802,-57.4394806785326
20346923461.7309,-57.573486025039
20351925962.9815,-57.7541206426777
20356928464.2321,-57.8611730920842
20361930965.4827,-58.2084207348065
20366933466.7334,-58.3556018772882
20371935967.984,-58.5537837746682
20376938469.2346,-58.8183974056869
20381940970.4852,-58.9183566919709
20386943471.7359,-58.9813701937363
20391945972.9865,-59.0280886080887
20396948474.2371,-59.0417827262785
20401950975.4877,-59.0289409000157
20406953476.7384,-59.0115210009946
20411955977.989,-58.9774264031976
20416958479.2396,-58.9094846074237
20421960980.4902,-58.8909769163807
20426963481.7409,-58.8946871401329
20431965982.9915,-59.0478474906998
20436968484.2421,-59.1245580655272
20441970985.4927,-59.3043798206615
20446973486.7434,-59.4395577204365
20451975987.994,-59.6082274098091
20456978489.2446,-59.718966611231
20461980990.4952,-59.7985463236581
20466983491.7459,-59.821700037239
20471985992.9965,-59.8719997958738
20476988494.2471,-59.8937101463036
20481990995.4977,-59.8075475013074
20486993496.7484,-59.786696273859
20491995997.999,-59.7703213054766
20496998499.2496,-59.6122269399833
20502001000.5003,-59.573053101336
20507003501.7509,-59.5329667052601
20512006003.0015,-59.5061494308145
