Trace
Swept SA
A.17.55,N9010A
17430465232.6163,-43.3738760375256
17435467733.8669,-43.3954127112435
17440470235.1176,-43.3795072897475
17445472736.3682,-43.3538114427863
17450475237.6188,-43.3709068432777
17455477738.8694,-43.3851809804045
17460480240.1201,-43.4028325423558
17465482741.3707,-43.3244760329874
17470485242.6213,-43.3002144410429
17475487743.8719,-43.2355955858467
17480490245.1226,-43.1669024213347
17485492746.3732,-43.0767390837911
17490495247.6238,-43.0021451744992
17495497748.8744,-42.9650120595291
17500500250.1251,-42.9927205280632
17505502751.3757,-42.9014271602911
17510505252.6263,-42.9223026404926
17515507753.8769,-42.9654824359311
17520510255.1276,-43.0025749210075
17525512756.3782,-42.9971416125133
17530515257.6288,-43.0006166291047
17535517758.8794,-43.0107591712788
17540520260.1301,-43.0646051596162
17545522761.3807,-43.0189346083515
17550525262.6313,-42.9470370360959
17555527763.8819,-42.9137612930597
17560530265.1326,-42.922467444948
17565532766.3832,-42.8261533032388
17570535267.6338,-42.6736244155844
17575537768.8844,-42.7044293168894
17580540270.1351,-42.6550552424468
17585542771.3857,-42.6613694803899
17590545272.6363,-42.7263443731801
17595547773.8869,-42.7311011836299
17600550275.1376,-42.7211516900126
17605552776.3882,-42.7379521025003
17610555277.6388,-42.8835030562393
17615557778.8894,-42.8493220881926
17620560280.1401,-42.8849850325888
17625562781.3907,-42.8939263531304
17630565282.6413,-42.9066881053642
17635567783.8919,-42.8582485307257
17640570285.1426,-42.9183668492262
17645572786.3932,-42.8626697981258
17650575287.6438,-42.9354238648023
17655577788.8944,-42.881814686278
17660580290.1451,-42.8567065132243
17665582791.3957,-42.810143737693
17670585292.6463,-42.7741774528452
17675587793.897,-42.6853049941401
17680590295.1476,-42.6779760770566
17685592796.3982,-42.5667380266956
17690595297.6488,-42.6350097200205
17695597798.8994,-42.5483921355693
17700600300.1501,-42.6205617795504
17705602801.4007,-42.5516984621999
17710605302.6513,-42.5789332324661
17715607803.902,-42.5891753890852
17720610305.1526,-42.5827872093902
17725612806.4032,-42.6200751619229
17730615307.6538,-42.6338333426879
17735617808.9045,-42.6148466150955
17740620310.1551,-42.6236399339668
17745622811.4057,-42.5932999551433
17750625312.6563,-42.5550348982904
17755627813.907,-42.5821534127712
17760630315.1576,-42.5696969269931
17765632816.4082,-42.6637248951676
17770635317.6588,-42.7133238254618
17775637818.9095,-42.6727355306766
17780640320.1601,-42.6143784398386
17785642821.4107,-42.5708116645199
17790645322.6613,-42.5881282007355
17795647823.912,-42.432842009241
17800650325.1626,-42.4355288001286
17805652826.4132,-42.3831859707955
17810655327.6638,-42.3783099327728
17815657828.9145,-42.3411912333978
17820660330.1651,-42.3515847683054
17825662831.4157,-42.2959602827681
17830665332.6663,-42.3902078733581
17835667833.917,-42.416328006755
17840670335.1676,-42.3733290179297
17845672836.4182,-42.3865369405023
17850675337.6688,-42.4255809904349
17855677838.9195,-42.3286337854766
17860680340.1701,-42.4228784351838
17865682841.4207,-42.3302774930862
17870685342.6713,-42.2852548063546
17875687843.922,-42.2417630647974
17880690345.1726,-42.1840669597993
17885692846.4232,-42.1014985311665
17890695347.6738,-42.0555032452412
17895697848.9245,-42.0832563985929
17900700350.1751,-42.0516220410612
17905702851.4257,-41.9806669680996
17910705352.6763,-41.9537611995799
17915707853.927,-41.9426720921769
17920710355.1776,-42.0227917923048
17925712856.4282,-42.0964799792905
17930715357.6788,-42.1905890369067
17935717858.9295,-42.1822810955829
17940720360.1801,-42.2510199464068
17945722861.4307,-42.2299592721468
17950725362.6813,-42.230471041445
17955727863.932,-42.2298250220443
17960730365.1826,-42.1908306506879
17965732866.4332,-42.0651751912286
17970735367.6838,-42.1458233277565
17975737868.9345,-42.2534250439166
17980740370.1851,-42.2297729191746
17985742871.4357,-42.2018309069753
17990745372.6863,-42.2659561274163
17995747873.937,-42.2707170083321
18000750375.1876,-42.3309559100667
18005752876.4382,-42.3202051997008
18010755377.6888,-42.2303873401216
18015757878.9395,-42.2083843378449
18020760380.1901,-42.1636725572198
18025762881.4407,-42.0402936365286
18030765382.6913,-42.1043559247194
18035767883.942,-42.1786706390408
18040770385.1926,-42.1359347575029
18045772886.4432,-42.182465139013
18050775387.6938,-42.336269030347
18055777888.9445,-42.3103966193332
18060780390.1951,-42.3779051425302
18065782891.4457,-42.3199330113613
18070785392.6964,-42.333793502532
18075787893.947,-42.2545871366755
18080790395.1976,-42.2640139431961
18085792896.4482,-42.2893812163745
18090795397.6988,-42.2595116685957
18095797898.9495,-42.2849496350593
18100800400.2001,-42.3011880490726
18105802901.4507,-42.2455985649918
18110805402.7014,-42.1815807112615
18115807903.952,-42.1700062273077
18120810405.2026,-42.1167805041064
18125812906.4532,-41.9937617455114
18130815407.7039,-42.0183779170432
18135817908.9545,-41.9558020977464
18140820410.2051,-41.9345713378465
18145822911.4557,-41.951240871945
18150825412.7064,-41.9949939100597
18155827913.957,-42.0551067630754
18160830415.2076,-42.1838969366061
18165832916.4582,-42.1790404623228
18170835417.7089,-42.2030303802193
18175837918.9595,-42.4957506917818
18180840420.2101,-42.5394784655932
18185842921.4607,-42.4668764486844
18190845422.7114,-42.4414983314812
18195847923.962,-42.4383333833547
18200850425.2126,-42.334456669871
18205852926.4632,-42.2236834253464
18210855427.7139,-42.2511151643549
18215857928.9645,-42.0646404450541
18220860430.2151,-42.0875519093592
18225862931.4657,-42.029093834081
18230865432.7164,-42.0123210193154
18235867933.967,-41.934559761366
18240870435.2176,-41.963628348519
18245872936.4682,-42.0188296240028
18250875437.7189,-41.9208232891885
18255877938.9695,-41.9592273040821
18260880440.2201,-41.9658120417876
18265882941.4707,-41.9338997809448
18270885442.7214,-41.9448199278509
18275887943.972,-41.9294554727142
18280890445.2226,-41.891991926057
18285892946.4732,-41.9118083550341
18290895447.7239,-41.8732699471534
18295897948.9745,-41.8366582895468
18300900450.2251,-41.791177112942
18305902951.4757,-41.8172420844916
18310905452.7264,-41.7121088988409
18315907953.977,-41.6780392802499
18320910455.2276,-41.6911496407232
18325912956.4782,-41.6909431330586
18330915457.7289,-41.6544477839619
18335917958.9795,-41.7320781952637
18340920460.2301,-41.6412034214218
18345922961.4807,-41.6917299980321
18350925462.7314,-41.5441156423498
18355927963.982,-41.4527834168204
18360930465.2326,-41.5013113700878
18365932966.4832,-41.5879532377133
18370935467.7339,-41.7015615248123
18375937968.9845,-41.7861456478999
18380940470.2351,-41.848789179017
18385942971.4857,-41.9598166547061
18390945472.7364,-41.9182080843811
18395947973.987,-42.0135157153226
18400950475.2376,-41.9567314231039
18405952976.4882,-41.9064592549488
18410955477.7389,-41.9022862383625
18415957978.9895,-41.7542788625828
18420960480.2401,-41.8448293135736
18425962981.4907,-41.8924458979778
18430965482.7414,-41.8663653116032
18435967983.992,-41.9230262038153
18440970485.2426,-41.8813100914769
18445972986.4932,-41.8864431211288
18450975487.7439,-41.7895106676551
18455977988.9945,-41.7566159596483
18460980490.2451,-41.854819510569
18465982991.4957,-41.6706475391223
18470985492.7464,-41.7552867444025
18475987993.997,-41.5952899884868
18480990495.2476,-41.5856007320309
18485992996.4982,-41.56751069102
18490995497.7489,-41.6078781144394
18495997998.9995,-41.6547389769702
18501000500.2501,-41.736793675914
18506003001.5008,-41.7228138329527
18511005502.7514,-41.8452300666565
18516008004.002,-41.8368856938756
18521010505.2526,-41.7854038116994
18526013006.5033,-41.8596098573656
18531015507.7539,-41.8529954421407
18536018009.0045,-41.934204624212
18541020510.2551,-41.8943986162911
18546023011.5058,-41.8814245567136
18551025512.7564,-41.8270354130698
18556028014.007,-41.8637369772091
18561030515.2576,-41.8597871631214
18566033016.5083,-41.8086407372453
18571035517.7589,-41.8561035671566
18576038019.0095,-41.8590519145724
18581040520.2601,-41.9158847961556
18586043021.5108,-41.9351608013732
18591045522.7614,-41.9979690893501
18596048024.012,-42.0532120472458
18601050525.2626,-42.1185512652786
18606053026.5133,-42.2817766844311
18611055527.7639,-42.3773882985733
18616058029.0145,-42.5913181181468
18621060530.2651,-42.6224993472476
18626063031.5158,-42.6816810548214
18631065532.7664,-42.7014504247081
18636068034.017,-42.7393257503008
18641070535.2676,-42.7973401941679
18646073036.5183,-42.6787975605209
18651075537.7689,-42.6579870121632
18656078039.0195,-42.7138816584151
18661080540.2701,-42.6409974529344
18666083041.5208,-42.5624612248007
18671085542.7714,-42.5534180578565
18676088044.022,-42.5479654760003
18681090545.2726,-42.5161513977204
18686093046.5233,-42.5978074449013
18691095547.7739,-42.5629869633588
18696098049.0245,-42.5787735386992
18701100550.2751,-42.6013853900975
18706103051.5258,-42.5976303393675
18711105552.7764,-42.5531479301564
18716108054.027,-42.6652491443314
18721110555.2776,-42.5612269379004
18726113056.5283,-42.5448082424396
18731115557.7789,-42.574107205497
18736118059.0295,-42.4660428167275
18741120560.2801,-42.4730977263677
18746123061.5308,-42.500322354773
18751125562.7814,-42.5430848697261
18756128064.032,-42.5357157087589
18761130565.2826,-42.4522452924483
18766133066.5333,-42.5144345062128
18771135567.7839,-42.3282279881122
18776138069.0345,-42.3863965874658
18781140570.2851,-42.4134371578671
18786143071.5358,-42.2321260758945
18791145572.7864,-42.2093911673575
18796148074.037,-42.2259403115714
18801150575.2876,-42.0761785370641
18806153076.5383,-42.2070698063927
18811155577.7889,-42.2832731012289
18816158079.0395,-42.3620532704025
18821160580.2901,-42.4591018208094
18826163081.5408,-42.3915961132511
18831165582.7914,-42.4495378821893
18836168084.042,-42.3216382981189
18841170585.2926,-42.2304123171015
18846173086.5433,-42.1051006603741
18851175587.7939,-42.0251210801116
18856178089.0445,-42.0536718875432
18861180590.2951,-42.1547863201178
18866183091.5458,-42.1057654766738
18871185592.7964,-42.1441251539353
18876188094.047,-42.1472844028767
18881190595.2976,-42.0391258761711
18886193096.5483,-41.9194001234044
18891195597.7989,-41.8672017578476
18896198099.0495,-41.8471430017747
18901200600.3001,-41.7179788414902
18906203101.5508,-41.8067870082143
18911205602.8014,-41.6612799871018
18916208104.052,-41.7685884253504
18921210605.3027,-41.7379297648319
18926213106.5533,-41.7893502942649
18931215607.8039,-41.970665907099
18936218109.0545,-41.8124740675127
18941220610.3052,-41.7846595196166
18946223111.5558,-41.8103271173315
18951225612.8064,-41.7664465416511
18956228114.057,-41.7881622566444
18961230615.3077,-41.9719157879001
18966233116.5583,-42.0451024622131
18971235617.8089,-42.262433436321
18976238119.0595,-42.2029698114533
18981240620.3102,-42.1585078345309
18986243121.5608,-42.2315236087697
18991245622.8114,-42.168964784227
18996248124.062,-42.0162714476126
19001250625.3127,-41.9506550700266
19006253126.5633,-41.9616581197904
19011255627.8139,-41.926023373283
19016258129.0645,-41.8883009602269
19021260630.3152,-41.948832284448
19026263131.5658,-41.9257489978316
19031265632.8164,-41.9262981330319
19036268134.067,-42.1226956260073
19041270635.3177,-42.0977003163362
19046273136.5683,-42.0685645744304
19051275637.8189,-42.0530484325491
19056278139.0695,-42.032284411048
19061280640.3202,-42.0480185697866
19066283141.5708,-41.8371856520299
19071285642.8214,-41.9149358580217
19076288144.072,-41.9925434337497
19081290645.3227,-42.136702398595
19086293146.5733,-42.1601812033932
19091295647.8239,-42.1197365198146
19096298149.0745,-42.1972027934441
19101300650.3252,-42.1222394482932
19106303151.5758,-42.0537805360048
19111305652.8264,-42.0609621060421
19116308154.077,-42.0583845142427
19121310655.3277,-42.0011910874183
19126313156.5783,-41.8599348464294
19131315657.8289,-41.8379352613965
19136318159.0795,-41.8988538386255
19141320660.3302,-42.0079670914147
19146323161.5808,-42.1043143625564
19151325662.8314,-42.2725535632158
19156328164.082,-42.236654869905
19161330665.3327,-42.3157618153464
19166333166.5833,-42.4500529844743
19171335667.8339,-42.3865718906664
19176338169.0845,-42.4079205196347
19181340670.3352,-42.3804587433031
19186343171.5858,-42.4736512181151
19191345672.8364,-42.4774403756863
19196348174.087,-42.4763913681798
19201350675.3377,-42.5614119609976
19206353176.5883,-42.7228333988844
19211355677.8389,-42.7281192350966
19216358179.0895,-42.7497167209773
19221360680.3402,-42.7574782267952
19226363181.5908,-42.7760330778595
19231365682.8414,-42.6594271656739
19236368184.092,-42.6571504677702
19241370685.3427,-42.6255330151558
19246373186.5933,-42.5934993032971
19251375687.8439,-42.5701770653938
19256378189.0945,-42.6468141983842
19261380690.3452,-42.6894487857177
19266383191.5958,-42.7117457685914
19271385692.8464,-42.8083878900643
19276388194.0971,-42.9168538012755
19281390695.3477,-43.0125944812615
19286393196.5983,-42.9743836177566
19291395697.8489,-42.9629850513084
19296398199.0995,-43.0276287482589
19301400700.3502,-43.0504914680215
19306403201.6008,-42.9310986460625
19311405702.8514,-42.9069043965924
19316408204.1021,-42.8009460249552
19321410705.3527,-42.6579307420332
19326413206.6033,-42.6987171235823
19331415707.8539,-42.572172346421
19336418209.1046,-42.6300621515312
19341420710.3552,-42.5373401547331
19346423211.6058,-42.5597385130815
19351425712.8564,-42.7075047193421
19356428214.1071,-42.8229330142427
19361430715.3577,-42.8448759151271
19366433216.6083,-42.7969339639775
19371435717.8589,-42.7696954933716
19376438219.1096,-42.8063890005144
19381440720.3602,-42.6279728332432
19386443221.6108,-42.6177863302926
19391445722.8614,-42.5284018667384
19396448224.1121,-42.5401231071378
19401450725.3627,-42.6603164603947
19406453226.6133,-42.6045006675441
19411455727.8639,-42.6355393776688
19416458229.1146,-42.6309644293946
19421460730.3652,-42.738660140325
19426463231.6158,-42.6630984577195
19431465732.8664,-42.5020537539877
19436468234.1171,-42.3751848773676
19441470735.3677,-42.265374622822
19446473236.6183,-42.2308956318163
19451475737.8689,-42.1555186215011
19456478239.1196,-42.2742613459409
19461480740.3702,-42.2525345673827
19466483241.6208,-42.2144437501996
19471485742.8714,-42.0968979150834
19476488244.1221,-42.1386197977803
19481490745.3727,-42.0188491089546
19486493246.6233,-42.1044666216318
19491495747.8739,-42.0802381481971
19496498249.1246,-41.979487294645
19501500750.3752,-41.9254191694532
19506503251.6258,-42.0754336766658
19511505752.8764,-42.0656302503988
19516508254.1271,-42.231579985
19521510755.3777,-42.2395613440753
19526513256.6283,-42.3513265224264
19531515757.8789,-42.2744082878258
19536518259.1296,-42.2600259564761
19541520760.3802,-42.2180405743108
19546523261.6308,-42.1545827112756
19551525762.8814,-42.1425325555187
19556528264.1321,-42.2342552588592
19561530765.3827,-42.2488059012807
19566533266.6333,-42.2051718784285
19571535767.8839,-42.171192816574
19576538269.1346,-42.1755082225196
19581540770.3852,-42.4018545126049
19586543271.6358,-42.5890074083683
19591545772.8864,-42.527641847811
19596548274.1371,-42.4936920421988
19601550775.3877,-42.4888008412086
19606553276.6383,-42.4037219764312
19611555777.8889,-42.3173056084535
19616558279.1396,-42.1524702040372
19621560780.3902,-42.1547361308087
19626563281.6408,-42.0821695423722
19631565782.8914,-41.9659140205201
19636568284.1421,-42.0502957258082
19641570785.3927,-42.0329916675036
19646573286.6433,-42.0385409804519
19651575787.8939,-42.1244441347175
19656578289.1446,-42.1487340490106
19661580790.3952,-42.1768813928332
19666583291.6458,-42.2875799706962
19671585792.8964,-42.3117556683991
19676588294.1471,-42.3486864585568
19681590795.3977,-42.3512346633968
19686593296.6483,-42.26158919587
19691595797.8989,-42.1239072686781
19696598299.1496,-42.1550483909569
19701600800.4002,-42.0350277247957
19706603301.6508,-42.021441420292
19711605802.9015,-41.9104750985229
19716608304.1521,-41.7231252944876
19721610805.4027,-41.7093746793513
19726613306.6533,-41.6234725725262
19731615807.904,-41.5860718292345
19736618309.1546,-41.6538320411301
19741620810.4052,-41.6851178613902
19746623311.6558,-41.6930848224965
19751625812.9065,-41.7611418336962
19756628314.1571,-41.8924481283813
19761630815.4077,-41.9375446215866
19766633316.6583,-41.854524311689
19771635817.909,-41.9626546336033
19776638319.1596,-41.8355327729772
19781640820.4102,-41.699878862607
19786643321.6608,-41.5866250931514
19791645822.9115,-41.5914290824989
19796648324.1621,-41.5203991121656
19801650825.4127,-41.590646940769
19806653326.6633,-41.6333472982757
19811655827.914,-41.6258840504497
19816658329.1646,-41.7501426995477
19821660830.4152,-41.8618246199869
19826663331.6658,-41.7840913977098
19831665832.9165,-41.8124291605357
19836668334.1671,-41.8525515922851
19841670835.4177,-41.7641798956442
19846673336.6683,-41.7065929248179
19851675837.919,-41.6533065452978
19856678339.1696,-41.7052027649869
19861680840.4202,-41.6565781792318
19866683341.6708,-41.691235170541
19871685842.9215,-41.8440264710636
19876688344.1721,-42.0307520548354
19881690845.4227,-42.183741138714
19886693346.6733,-42.149580566779
19891695847.924,-42.1138034140093
19896698349.1746,-42.018178298253
19901700850.4252,-42.0673940246503
19906703351.6758,-42.0393086529013
19911705852.9265,-42.1829739406857
19916708354.1771,-42.1270385184909
19921710855.4277,-42.2246022472367
19926713356.6783,-42.2796290236516
19931715857.929,-42.2541877337188
19936718359.1796,-42.1344401561357
19941720860.4302,-42.1481393110133
19946723361.6808,-42.1489975214273
19951725862.9315,-42.0247663716928
19956728364.1821,-42.0564857654596
19961730865.4327,-41.9390274114337
19966733366.6833,-41.879017536318
19971735867.934,-41.8786276625771
19976738369.1846,-41.8513565883838
19981740870.4352,-41.8753383689782
19986743371.6858,-41.9098404289905
19991745872.9365,-42.0970389596756
19996748374.1871,-41.9152279085984
20001750875.4377,-41.98079163343
20006753376.6883,-42.0638763029379
20011755877.939,-42.1483209082145
20016758379.1896,-42.0268670962862
20021760880.4402,-41.9921907613236
20026763381.6908,-41.8748851579038
20031765882.9415,-41.843765780184
20036768384.1921,-41.8734226306858
20041770885.4427,-41.8166307594285
20046773386.6933,-41.8484108566732
20051775887.944,-41.8915672077808
20056778389.1946,-41.8401639305045
20061780890.4452,-41.8352071820419
20066783391.6958,-41.7762532594616
20071785892.9465,-41.7506070313749
20076788394.1971,-41.7523849156826
20081790895.4477,-41.7865012351905
20086793396.6983,-41.8674104332395
20091795897.949,-41.9010938470402
20096798399.1996,-41.8511637107371
20101800900.4502,-41.808399680181
20106803401.7009,-41.7656796293508
20111805902.9515,-41.8542654264701
20116808404.2021,-41.8864637158207
20121810905.4527,-41.9564077219681
20126813406.7034,-42.070745872416
20131815907.954,-42.1239134605626
20136818409.2046,-42.1112473914996
20141820910.4552,-42.0627306869686
20146823411.7059,-41.9158332651547
20151825912.9565,-41.8022701085086
20156828414.2071,-41.7138800434871
20161830915.4577,-41.659041128501
20166833416.7084,-41.649725103928
20171835917.959,-41.631759779606
20176838419.2096,-41.7940683072875
20181840920.4602,-41.7997361052733
20186843421.7109,-41.8131275044985
20191845922.9615,-41.9830637166438
20196848424.2121,-42.0380677411339
20201850925.4627,-42.1346334059027
20206853426.7134,-42.1215339646816
20211855927.964,-42.2038635762306
20216858429.2146,-42.2965217617805
20221860930.4652,-42.2991892757943
20226863431.7159,-42.4395266336407
20231865932.9665,-42.5655092844909
20236868434.2171,-42.5894502663123
20241870935.4677,-42.6279507461204
20246873436.7184,-42.6972110079077
20251875937.969,-42.83818314245
20256878439.2196,-42.9916780679772
20261880940.4702,-43.1072435504108
20266883441.7209,-43.0701136683015
20271885942.9715,-43.093157620009
20276888444.2221,-42.9712116371848
20281890945.4727,-42.8956391116729
20286893446.7234,-42.6669833182779
20291895947.974,-42.5258101854583
20296898449.2246,-42.3179989330194
20301900950.4752,-42.216124026078
20306903451.7259,-42.16334355838
20311905952.9765,-41.9123930310956
20316908454.2271,-41.7332116992111
20321910955.4777,-41.6894104825001
20326913456.7284,-41.5225319275177
20331915957.979,-41.5610370478656
20336918459.2296,-41.4737234217418
20341920960.4802,-41.2727358900282
20346923461.7309,-41.1452520214166
20351925962.9815,-41.1809700051301
20356928464.2321,-41.1505822540146
20361930965.4827,-41.1383667512079
20366933466.7334,-41.0705839363893
20371935967.984,-41.0550344865305
20376938469.2346,-40.9933245311984
20381940970.4852,-41.0682995270207
20386943471.7359,-41.0992904519827
20391945972.9865,-41.0533963984459
20396948474.2371,-41.0748167404967
20401950975.4877,-41.1210870386982
20406953476.7384,-41.0050129906611
20411955977.989,-40.8456338248188
20416958479.2396,-40.8813519155383
20421960980.4902,-40.9447043027861
20426963481.7409,-40.933248788788
20431965982.9915,-40.9223759040717
20436968484.2421,-40.9874744644673
20441970985.4927,-41.0698248848843
20446973486.7434,-41.047078595191
20451975987.994,-41.0343557775044
20456978489.2446,-41.1227658183706
20461980990.4952,-41.081054869719
20466983491.7459,-41.0629517535859
20471985992.9965,-41.1403687494061
20476988494.2471,-41.014887946664
20481990995.4977,-41.0978016898001
20486993496.7484,-41.0337659918956
20491995997.999,-41.2323294278867
20496998499.2496,-41.2946629353701
20502001000.5003,-41.3863422706461
20507003501.7509,-41.3571443908096
20512006003.0015,-41.3257220490608
20517008504.2521,-41.1455703399248
