Trace
Swept SA
A.17.55,N9010A
17425462731.3657,-42.7997009949856
17430465232.6163,-42.8012496537433
17435467733.8669,-42.7172016015304
17440470235.1176,-42.7220686713872
17445472736.3682,-42.8657955262474
17450475237.6188,-42.8919349343936
17455477738.8694,-42.9956459310817
17460480240.1201,-42.9043168604452
17465482741.3707,-42.9256582911789
17470485242.6213,-42.7602988502097
17475487743.8719,-42.7790828733721
17480490245.1226,-42.7559394723927
17485492746.3732,-42.5607800229534
17490495247.6238,-42.4146223650611
17495497748.8744,-42.5411202694385
17500500250.1251,-42.43290399727
17505502751.3757,-42.4284179820832
17510505252.6263,-42.3936217968875
17515507753.8769,-42.4327355271916
17520510255.1276,-42.3797538645284
17525512756.3782,-42.3975776596614
17530515257.6288,-42.590776826762
17535517758.8794,-42.5244947357307
17540520260.1301,-42.5689239936727
17545522761.3807,-42.5357343956307
17550525262.6313,-42.4673328485746
17555527763.8819,-42.5493573235865
17560530265.1326,-42.4869408355576
17565532766.3832,-42.4256821274967
17570535267.6338,-42.4076450240635
17575537768.8844,-42.3095783141632
17580540270.1351,-42.3425080355622
17585542771.3857,-42.3785943390893
17590545272.6363,-42.2159039232398
17595547773.8869,-42.3752657818406
17600550275.1376,-42.4471500958078
17605552776.3882,-42.4419932208809
17610555277.6388,-42.4193703958024
17615557778.8894,-42.4583995341799
17620560280.1401,-42.5325464880012
17625562781.3907,-42.5798487204394
17630565282.6413,-42.5499203687601
17635567783.8919,-42.5422196900312
17640570285.1426,-42.6469717878013
17645572786.3932,-42.5311468458847
17650575287.6438,-42.5760269577989
17655577788.8944,-42.5048037374029
17660580290.1451,-42.5181753569994
17665582791.3957,-42.5529158523879
17670585292.6463,-42.4923748093378
17675587793.897,-42.5482452995307
17680590295.1476,-42.411636798664
17685592796.3982,-42.5274824542467
17690595297.6488,-42.4305976854851
17695597798.8994,-42.4266487274215
17700600300.1501,-42.4068804658824
17705602801.4007,-42.3125796980626
17710605302.6513,-42.3443971085009
17715607803.902,-42.42577192002
17720610305.1526,-42.5107323802648
17725612806.4032,-42.4517369963046
17730615307.6538,-42.5677318761954
17735617808.9045,-42.4638239720764
17740620310.1551,-42.3548929986121
17745622811.4057,-42.372924091869
17750625312.6563,-42.2647155275636
17755627813.907,-42.3258361600944
17760630315.1576,-42.2978801253907
17765632816.4082,-42.3963973429819
17770635317.6588,-42.3430293331437
17775637818.9095,-42.4895936084537
17780640320.1601,-42.5846699805897
17785642821.4107,-42.4823934579593
17790645322.6613,-42.4673226179265
17795647823.912,-42.4544389536536
17800650325.1626,-42.4197814051226
17805652826.4132,-42.2908849048196
17810655327.6638,-42.2863849563764
17815657828.9145,-42.3414954273445
17820660330.1651,-42.3226823184195
17825662831.4157,-42.3534087062922
17830665332.6663,-42.4158572938387
17835667833.917,-42.4685192266768
17840670335.1676,-42.4400209535495
17845672836.4182,-42.4047910799781
17850675337.6688,-42.4953775363711
17855677838.9195,-42.4563266826314
17860680340.1701,-42.4726731281062
17865682841.4207,-42.5145731937874
17870685342.6713,-42.3550054953249
17875687843.922,-42.4465397968048
17880690345.1726,-42.4536846479285
17885692846.4232,-42.3181399408551
17890695347.6738,-42.3519414433761
17895697848.9245,-42.2786832347505
17900700350.1751,-42.2737236922612
17905702851.4257,-42.2318389663091
17910705352.6763,-42.3558166244229
17915707853.927,-42.2864962519159
17920710355.1776,-42.4450828044853
17925712856.4282,-42.4824016804986
17930715357.6788,-42.4891924240744
17935717858.9295,-42.5249002306838
17940720360.1801,-42.5711292195286
17945722861.4307,-42.6283101191381
17950725362.6813,-42.5804556098083
17955727863.932,-42.4750446881276
17960730365.1826,-42.4990565008665
17965732866.4332,-42.432166933245
17970735367.6838,-42.4502852643949
17975737868.9345,-42.575041419707
17980740370.1851,-42.5012775726736
17985742871.4357,-42.6322365704631
17990745372.6863,-42.7417992923149
17995747873.937,-42.8427033955479
18000750375.1876,-42.8712833877369
18005752876.4382,-42.8390806135423
18010755377.6888,-42.7716873210536
18015757878.9395,-42.8122602492652
18020760380.1901,-42.7513696675702
18025762881.4407,-42.754189232551
18030765382.6913,-42.6427788815587
18035767883.942,-42.8741003747383
18040770385.1926,-42.8524384677211
18045772886.4432,-42.9000682497066
18050775387.6938,-43.0384696554408
18055777888.9445,-43.0980080480551
18060780390.1951,-43.0767300396219
18065782891.4457,-43.1080524637228
18070785392.6964,-43.0744980327456
18075787893.947,-43.033937463317
18080790395.1976,-42.9642965279576
18085792896.4482,-42.9705481089579
18090795397.6988,-42.9483074246497
18095797898.9495,-42.8973556945428
18100800400.2001,-42.9459623381132
18105802901.4507,-42.990860174544
18110805402.7014,-43.0655843794958
18115807903.952,-42.8654260720309
18120810405.2026,-42.7782671764765
18125812906.4532,-42.6602424144819
18130815407.7039,-42.5993574003462
18135817908.9545,-42.6443817992955
18140820410.2051,-42.5134952630126
18145822911.4557,-42.5850194648042
18150825412.7064,-42.5857307215593
18155827913.957,-42.5664913480266
18160830415.2076,-42.6097401028951
18165832916.4582,-42.7108171654087
18170835417.7089,-42.6851970844127
18175837918.9595,-42.9236908852044
18180840420.2101,-42.8844008902948
18185842921.4607,-42.8462537061411
18190845422.7114,-42.7927596483066
18195847923.962,-42.8133991824121
18200850425.2126,-42.7987952979032
18205852926.4632,-42.8598946661699
18210855427.7139,-42.6833280817491
18215857928.9645,-42.6923731614206
18220860430.2151,-42.668909889375
18225862931.4657,-42.548433262533
18230865432.7164,-42.6282542711407
18235867933.967,-42.5817465528599
18240870435.2176,-42.6088163244805
18245872936.4682,-42.53054362352
18250875437.7189,-42.5572644970618
18255877938.9695,-42.6100145907877
18260880440.2201,-42.6869100450113
18265882941.4707,-42.6855582636822
18270885442.7214,-42.6987345695847
18275887943.972,-42.5863133564938
18280890445.2226,-42.5915819990926
18285892946.4732,-42.4946228079527
18290895447.7239,-42.5127594734079
18295897948.9745,-42.4279036223573
18300900450.2251,-42.4244785327089
18305902951.4757,-42.4118166192227
18310905452.7264,-42.3435968428193
18315907953.977,-42.378024660731
18320910455.2276,-42.3310777814142
18325912956.4782,-42.1555680701341
18330915457.7289,-42.2389614752564
18335917958.9795,-42.241150290527
18340920460.2301,-42.1003888573753
18345922961.4807,-42.1358697074224
18350925462.7314,-42.1518220872442
18355927963.982,-42.048066079725
18360930465.2326,-41.9991590076945
18365932966.4832,-42.0571446010816
18370935467.7339,-42.0133954230774
18375937968.9845,-42.2181790417713
18380940470.2351,-42.2442561233249
18385942971.4857,-42.2926402470762
18390945472.7364,-42.2938047661658
18395947973.987,-42.2982076773898
18400950475.2376,-42.3096715290479
18405952976.4882,-42.2652533008568
18410955477.7389,-42.1354672851882
18415957978.9895,-42.1032456483934
18420960480.2401,-42.1727193296558
18425962981.4907,-42.2110584095435
18430965482.7414,-42.1477057273233
18435967983.992,-42.3939038714515
18440970485.2426,-42.4489840581028
18445972986.4932,-42.5356887493713
18450975487.7439,-42.5447352907819
18455977988.9945,-42.4399966196957
18460980490.2451,-42.3677063448022
18465982991.4957,-42.4134491829595
18470985492.7464,-42.3183937302068
18475987993.997,-42.3300891441104
18480990495.2476,-42.2254038456016
18485992996.4982,-42.2627707633788
18490995497.7489,-42.4202067713746
18495997998.9995,-42.5052695315612
18501000500.2501,-42.5677268952616
18506003001.5008,-42.6919627489444
18511005502.7514,-42.6151301388606
18516008004.002,-42.7282243952608
18521010505.2526,-42.5933696138859
18526013006.5033,-42.6302485277698
18531015507.7539,-42.604070636577
18536018009.0045,-42.655503415237
18541020510.2551,-42.683127049363
18546023011.5058,-42.7968799898535
18551025512.7564,-42.7880158432976
18556028014.007,-42.871613719228
18561030515.2576,-42.666567136069
18566033016.5083,-42.6138164744991
18571035517.7589,-42.6048333404775
18576038019.0095,-42.5616210004595
18581040520.2601,-42.6539718472111
18586043021.5108,-42.6380666856732
18591045522.7614,-42.7520296547423
18596048024.012,-42.8590398427647
18601050525.2626,-43.0057727034293
18606053026.5133,-43.0119841674402
18611055527.7639,-43.1686107127917
18616058029.0145,-43.2496290593283
18621060530.2651,-43.3755136642837
18626063031.5158,-43.3504008298338
18631065532.7664,-43.3447650000914
18636068034.017,-43.3529167357336
18641070535.2676,-43.4245953700829
18646073036.5183,-43.4859356855748
18651075537.7689,-43.5788159227411
18656078039.0195,-43.5585101250349
18661080540.2701,-43.5939423462282
18666083041.5208,-43.6285846288826
18671085542.7714,-43.5099381567921
18676088044.022,-43.5600928043777
18681090545.2726,-43.5942063080608
18686093046.5233,-43.5100863680713
18691095547.7739,-43.4956218019439
18696098049.0245,-43.5370745946285
18701100550.2751,-43.5469454763101
18706103051.5258,-43.5314224530486
18711105552.7764,-43.5953884890304
18716108054.027,-43.7393886296864
18721110555.2776,-43.6842896318424
18726113056.5283,-43.6372457602499
18731115557.7789,-43.5935935504485
18736118059.0295,-43.4927385921099
18741120560.2801,-43.4487597842952
18746123061.5308,-43.5016664332879
18751125562.7814,-43.5103343892009
18756128064.032,-43.5740534674371
18761130565.2826,-43.5772137831771
18766133066.5333,-43.6169726737826
18771135567.7839,-43.5160586457344
18776138069.0345,-43.5815498200063
18781140570.2851,-43.409922700598
18786143071.5358,-43.4499839381826
18791145572.7864,-43.3938016736761
18796148074.037,-43.2419447426758
18801150575.2876,-43.2632874092293
18806153076.5383,-43.4093572542883
18811155577.7889,-43.3128356826242
18816158079.0395,-43.4678583099346
18821160580.2901,-43.4745801653331
18826163081.5408,-43.5164586130426
18831165582.7914,-43.5192739472756
18836168084.042,-43.5481148325941
18841170585.2926,-43.4676000245132
18846173086.5433,-43.2891560868467
18851175587.7939,-43.2945450982754
18856178089.0445,-43.2677842016399
18861180590.2951,-43.1503911344488
18866183091.5458,-43.2062392963412
18871185592.7964,-43.2970037312688
18876188094.047,-43.1628349688782
18881190595.2976,-43.3168337119007
18886193096.5483,-43.2277457318973
18891195597.7989,-43.1557354264564
18896198099.0495,-43.2105523564062
18901200600.3001,-43.128638614844
18906203101.5508,-43.0879289115416
18911205602.8014,-43.0206329090457
18916208104.052,-42.9394228823306
18921210605.3027,-43.0311453553965
18926213106.5533,-43.115220337407
18931215607.8039,-43.0003870969975
18936218109.0545,-43.1690963872715
18941220610.3052,-43.0757331559525
18946223111.5558,-43.1158486040097
18951225612.8064,-43.0441430529825
18956228114.057,-42.9998415125199
18961230615.3077,-43.0980718133491
18966233116.5583,-43.1880147857586
18971235617.8089,-43.2163698981275
18976238119.0595,-43.3236884404713
18981240620.3102,-43.4509056086708
18986243121.5608,-43.4552569676917
18991245622.8114,-43.5397476474236
18996248124.062,-43.4472519291113
19001250625.3127,-43.1738257188595
19006253126.5633,-43.1437879440648
19011255627.8139,-43.0833364265275
19016258129.0645,-43.0127978167912
19021260630.3152,-43.1009572308418
19026263131.5658,-43.2180701770046
19031265632.8164,-43.4549332232141
19036268134.067,-43.4953246394742
19041270635.3177,-43.528741029879
19046273136.5683,-43.5101455971663
19051275637.8189,-43.3581320935815
19056278139.0695,-43.217773415297
19061280640.3202,-43.2042707401944
19066283141.5708,-43.0794275156605
19071285642.8214,-43.2533853622566
19076288144.072,-43.2267603484587
19081290645.3227,-43.2924605800972
19086293146.5733,-43.3354459732751
19091295647.8239,-43.3156021142576
19096298149.0745,-43.4514494514065
19101300650.3252,-43.2590289829265
19106303151.5758,-43.1039285219394
19111305652.8264,-43.0471175693501
19116308154.077,-42.980488072567
19121310655.3277,-42.8854773532292
19126313156.5783,-42.886504144143
19131315657.8289,-42.8612297412632
19136318159.0795,-42.9583008794641
19141320660.3302,-42.9562406110602
19146323161.5808,-42.9890410800371
19151325662.8314,-43.2001240964361
19156328164.082,-43.1034508644141
19161330665.3327,-43.0530775648974
19166333166.5833,-43.1654707666583
19171335667.8339,-43.0915873784442
19176338169.0845,-43.0796145156445
19181340670.3352,-43.0682715436075
19186343171.5858,-43.1645256339753
19191345672.8364,-43.1884332003002
19196348174.087,-43.3520459613986
19201350675.3377,-43.2845175936786
19206353176.5883,-43.5433267661153
19211355677.8389,-43.6018526619895
19216358179.0895,-43.5454335293083
19221360680.3402,-43.5378641407365
19226363181.5908,-43.555897620096
19231365682.8414,-43.5965536232187
19236368184.092,-43.4451663603705
19241370685.3427,-43.3612352013484
19246373186.5933,-43.3739724071495
19251375687.8439,-43.5338250631835
19256378189.0945,-43.4882625196484
19261380690.3452,-43.5550393115129
19266383191.5958,-43.6334321226852
19271385692.8464,-43.6761758504514
19276388194.0971,-43.7905845528022
19281390695.3477,-43.8894675562959
19286393196.5983,-43.8389545909092
19291395697.8489,-43.72555753539
19296398199.0995,-43.7517381801019
19301400700.3502,-43.757400361059
19306403201.6008,-43.7296149466807
19311405702.8514,-43.7747698685771
19316408204.1021,-43.6998904349461
19321410705.3527,-43.6039758789896
19326413206.6033,-43.4828453420964
19331415707.8539,-43.5942388668986
19336418209.1046,-43.4506376287093
19341420710.3552,-43.5965653333402
19346423211.6058,-43.6771167685917
19351425712.8564,-43.6997363986772
19356428214.1071,-43.8407835085263
19361430715.3577,-43.9520116329711
19366433216.6083,-43.9186212191693
19371435717.8589,-43.8976627443844
19376438219.1096,-44.0035394940811
19381440720.3602,-43.9504604453578
19386443221.6108,-43.9902671207243
19391445722.8614,-43.8976869589952
19396448224.1121,-43.9025161522774
19401450725.3627,-43.9701687960166
19406453226.6133,-43.9802996624928
19411455727.8639,-44.0196058425419
19416458229.1146,-44.0922975702233
19421460730.3652,-44.2547785341368
19426463231.6158,-44.0636162075888
19431465732.8664,-44.1155569032467
19436468234.1171,-43.9008689160386
19441470735.3677,-43.8504541764213
19446473236.6183,-43.7119242265447
19451475737.8689,-43.778795735181
19456478239.1196,-43.7122835220831
19461480740.3702,-43.706303228523
19466483241.6208,-43.654279669543
19471485742.8714,-43.5495115658992
19476488244.1221,-43.5304148191055
19481490745.3727,-43.4640600429249
19486493246.6233,-43.3895161319362
19491495747.8739,-43.3658927557659
19496498249.1246,-43.3462284489348
19501500750.3752,-43.4365972086187
19506503251.6258,-43.5107267323168
19511505752.8764,-43.5074720461354
19516508254.1271,-43.5715484926906
19521510755.3777,-43.7021355647845
19526513256.6283,-43.6441403720757
19531515757.8789,-43.6749037402242
19536518259.1296,-43.5816594365415
19541520760.3802,-43.7637086555804
19546523261.6308,-43.534216015471
19551525762.8814,-43.4389340840494
19556528264.1321,-43.5630236320071
19561530765.3827,-43.4251839670582
19566533266.6333,-43.6274514350294
19571535767.8839,-43.6739900968391
19576538269.1346,-43.686764222577
19581540770.3852,-43.7773622701501
19586543271.6358,-43.6705080322529
19591545772.8864,-43.7781074398511
19596548274.1371,-43.8152599963967
19601550775.3877,-43.767167271379
19606553276.6383,-43.6771959375364
19611555777.8889,-43.5645838590288
19616558279.1396,-43.5191555015602
19621560780.3902,-43.4607461688513
19626563281.6408,-43.2374862212307
19631565782.8914,-43.1709477873938
19636568284.1421,-43.1747107468491
19641570785.3927,-43.1617984224197
19646573286.6433,-43.1755217067096
19651575787.8939,-43.2876735393481
19656578289.1446,-43.3736330285685
19661580790.3952,-43.46979672144
19666583291.6458,-43.6103115304535
19671585792.8964,-43.4851846965382
19676588294.1471,-43.6675039329846
19681590795.3977,-43.6051011354007
19686593296.6483,-43.5223795788194
19691595797.8989,-43.5644392233177
19696598299.1496,-43.4305604469975
19701600800.4002,-43.4324197561087
19706603301.6508,-43.2971764073767
19711605802.9015,-43.1543934964765
19716608304.1521,-43.0360747836063
19721610805.4027,-42.9786972681811
19726613306.6533,-43.0455482690481
19731615807.904,-42.8845161682015
19736618309.1546,-42.9583212850375
19741620810.4052,-43.0739377227666
19746623311.6558,-43.0041133784427
19751625812.9065,-43.0727802564261
19756628314.1571,-43.1432308679319
19761630815.4077,-43.1874061701602
19766633316.6583,-43.0957841047678
19771635817.909,-43.0824720216081
19776638319.1596,-42.9365467677446
19781640820.4102,-42.8751878816025
19786643321.6608,-42.831193400185
19791645822.9115,-42.8076775230744
19796648324.1621,-42.8040024304157
19801650825.4127,-42.7420368907035
19806653326.6633,-42.7681245072685
19811655827.914,-42.7418598938635
19816658329.1646,-42.8771611338369
19821660830.4152,-42.8830732957995
19826663331.6658,-42.8348890983521
19831665832.9165,-42.8299863223272
19836668334.1671,-42.8334962074538
19841670835.4177,-42.7310896297683
19846673336.6683,-42.7138601686881
19851675837.919,-42.756854635191
19856678339.1696,-42.7739548773832
19861680840.4202,-42.7559236248076
19866683341.6708,-42.8780989674761
19871685842.9215,-42.8861428396651
19876688344.1721,-42.9524585373417
19881690845.4227,-43.124364929059
19886693346.6733,-43.2399959767003
19891695847.924,-43.1588754958671
19896698349.1746,-43.3283462797909
19901700850.4252,-43.3593023038057
19906703351.6758,-43.3496118318207
19911705852.9265,-43.3111006353691
19916708354.1771,-43.3805154946808
19921710855.4277,-43.4297959771546
19926713356.6783,-43.3646017358779
19931715857.929,-43.3659035297001
19936718359.1796,-43.4431020959972
19941720860.4302,-43.3729348829795
19946723361.6808,-43.3826708163732
19951725862.9315,-43.3208696782657
19956728364.1821,-43.2329001805234
19961730865.4327,-43.1599397030828
19966733366.6833,-43.1128016090233
19971735867.934,-43.2484037956358
19976738369.1846,-43.1108578346856
19981740870.4352,-43.1229508200937
19986743371.6858,-43.0517609025043
19991745872.9365,-43.1495347643384
19996748374.1871,-43.0506895572861
20001750875.4377,-43.1599881114735
20006753376.6883,-43.1456820981921
20011755877.939,-43.1554466702392
20016758379.1896,-43.169354577198
20021760880.4402,-43.1933089938166
20026763381.6908,-43.2366029647701
20031765882.9415,-43.0486412076383
20036768384.1921,-42.9165387677704
20041770885.4427,-42.880923091821
20046773386.6933,-42.7781282033062
20051775887.944,-42.7837128312898
20056778389.1946,-42.823783681126
20061780890.4452,-42.8212392894362
20066783391.6958,-42.8186950529098
20071785892.9465,-42.8896112185394
20076788394.1971,-42.8415535832766
20081790895.4477,-42.9327088386436
20086793396.6983,-42.8456331939871
20091795897.949,-42.8256248827657
20096798399.1996,-42.8431041400708
20101800900.4502,-42.7699453912076
20106803401.7009,-42.8436061344777
20111805902.9515,-42.9045017218502
20116808404.2021,-42.9563847688296
20121810905.4527,-43.0665013342171
20126813406.7034,-43.1599972743116
20131815907.954,-43.1722316820232
20136818409.2046,-43.2518643146699
20141820910.4552,-43.0320085552378
20146823411.7059,-42.9477658221756
20151825912.9565,-42.811944360862
20156828414.2071,-42.8337831318422
20161830915.4577,-42.6824072342306
20166833416.7084,-42.6782831607922
20171835917.959,-42.6843564408084
20176838419.2096,-42.7155216071134
20181840920.4602,-42.8162301373041
20186843421.7109,-42.8003220232557
20191845922.9615,-43.0099218054714
20196848424.2121,-43.0167128933412
20201850925.4627,-43.1967695603725
20206853426.7134,-43.2983338070876
20211855927.964,-43.3656482593055
20216858429.2146,-43.5479812020333
20221860930.4652,-43.5422595214262
20226863431.7159,-43.5956714769288
20231865932.9665,-43.7657848996238
20236868434.2171,-43.7307555396426
20241870935.4677,-43.9775253997418
20246873436.7184,-44.0553770119153
20251875937.969,-44.1569428089737
20256878439.2196,-44.2116717454461
20261880940.4702,-44.4826363948311
20266883441.7209,-44.4467793418925
20271885942.9715,-44.4841186703135
20276888444.2221,-44.3701200599681
20281890945.4727,-44.1948703614621
20286893446.7234,-43.9036555172848
20291895947.974,-43.7511460446302
20296898449.2246,-43.5898903816326
20301900950.4752,-43.4489971965692
20306903451.7259,-43.3634519429003
20311905952.9765,-43.2933250040197
20316908454.2271,-43.1037935766007
20321910955.4777,-43.1102926646928
20326913456.7284,-42.9417942252186
20331915957.979,-42.7769087821887
20336918459.2296,-42.7229127577325
20341920960.4802,-42.6864426725521
20346923461.7309,-42.4705779029082
20351925962.9815,-42.4852136605077
20356928464.2321,-42.5334050155835
20361930965.4827,-42.5533127878602
20366933466.7334,-42.3867371579271
20371935967.984,-42.5282526858579
20376938469.2346,-42.5230953380187
20381940970.4852,-42.4920648453995
20386943471.7359,-42.4752744815449
20391945972.9865,-42.3895347987902
20396948474.2371,-42.3795982527845
20401950975.4877,-42.4349988516941
20406953476.7384,-42.336732992107
20411955977.989,-42.3041950398571
20416958479.2396,-42.227708668503
20421960980.4902,-42.2391248079716
20426963481.7409,-42.174749879377
20431965982.9915,-42.2577762996358
20436968484.2421,-42.3433254594838
20441970985.4927,-42.1893467908933
20446973486.7434,-42.2070214311208
20451975987.994,-42.3607112057372
20456978489.2446,-42.3498693895165
20461980990.4952,-42.2957469563315
20466983491.7459,-42.3761452069423
20471985992.9965,-42.3140234428746
20476988494.2471,-42.3699478535976
20481990995.4977,-42.3438281513363
20486993496.7484,-42.4526523957977
20491995997.999,-42.3077481965112
20496998499.2496,-42.397043935014
20502001000.5003,-42.4377379153311
20507003501.7509,-42.5388253620346
20512006003.0015,-42.5201490241992
